payment_id,payment_date,payment_mode,payment_status,order_id
17270,2026-02-25,UPI,Paid,17270
17271,2024-08-05,Debit Card,Paid,17271
17272,2025-06-10,Debit Card,Paid,17272
17273,2025-02-27,UPI,Pending,17273
17274,2026-03-21,Credit Card,Paid,17274
17275,2025-12-10,Credit Card,Paid,17275
17276,2025-11-08,Credit Card,Paid,17276
17277,2026-02-27,Debit Card,Pending,17277
17278,2024-07-15,PayPal,Paid,17278
17279,2024-06-18,Gift Card,Paid,17279
17280,2026-01-28,Credit Card,Paid,17280
17281,2026-01-18,PayPal,Paid,17281
17282,2025-10-24,UPI,Paid,17282
17283,2025-04-15,Debit Card,Pending,17283
17284,2025-05-09,Credit Card,Paid,17284
17285,2025-05-29,UPI,Paid,17285
17286,2024-09-08,Gift Card,Paid,17286
17287,2025-12-20,Debit Card,Paid,17287
17288,2026-03-26,Debit Card,Refunded,17288
17289,2025-04-02,Gift Card,Paid,17289
17290,2024-06-19,Gift Card,Paid,17290
17291,2026-04-19,Gift Card,Paid,17291
17292,2026-02-23,Credit Card,Paid,17292
17293,2026-06-08,Credit Card,Paid,17293
17294,2024-11-24,Debit Card,Paid,17294
17295,2025-09-28,Credit Card,Paid,17295
17296,2025-04-13,PayPal,Paid,17296
17297,2025-09-04,Gift Card,Paid,17297
17298,2024-11-14,PayPal,Paid,17298
17299,2025-07-01,Gift Card,Paid,17299
17300,2025-05-26,Credit Card,Paid,17300
17301,2025-01-31,Gift Card,Paid,17301
17302,2025-05-26,Credit Card,Paid,17302
17303,2025-05-29,UPI,Paid,17303
17304,2024-08-19,Debit Card,Pending,17304
17305,2025-11-29,PayPal,Paid,17305
17306,2024-06-13,Credit Card,Paid,17306
17307,2024-11-27,PayPal,Paid,17307
17308,2026-01-19,Debit Card,Paid,17308
17309,2025-09-13,UPI,Paid,17309
17310,2026-01-04,Credit Card,Paid,17310
17311,2026-04-21,Credit Card,Paid,17311
17312,2026-01-16,Gift Card,Paid,17312
17313,2024-06-16,Credit Card,Paid,17313
17314,2026-01-19,PayPal,Paid,17314
17315,2025-05-07,Credit Card,Paid,17315
17316,2025-04-16,PayPal,Paid,17316
17317,2025-06-11,Credit Card,Paid,17317
17318,2024-12-27,Debit Card,Paid,17318
17319,2025-10-26,Credit Card,Paid,17319
17320,2026-04-09,Gift Card,Paid,17320
17321,2026-05-26,PayPal,Paid,17321
17322,2026-01-16,PayPal,Paid,17322
17323,2026-04-19,PayPal,Refunded,17323
17324,2025-07-30,Debit Card,Paid,17324
17325,2025-06-25,UPI,Refunded,17325
17326,2025-05-10,UPI,Paid,17326
17327,2024-08-06,UPI,Pending,17327
17328,2026-04-07,UPI,Paid,17328
17329,2024-07-04,PayPal,Paid,17329
17330,2025-04-16,PayPal,Paid,17330
17331,2026-03-04,Debit Card,Paid,17331
17332,2025-10-02,Debit Card,Paid,17332
17333,2024-12-08,Debit Card,Paid,17333
17334,2025-07-09,Gift Card,Paid,17334
17335,2025-11-22,Gift Card,Paid,17335
17336,2024-09-27,Credit Card,Paid,17336
17337,2025-03-14,UPI,Paid,17337
17338,2025-11-08,Gift Card,Paid,17338
17339,2024-07-17,PayPal,Paid,17339
17340,2026-02-22,Gift Card,Paid,17340
17341,2025-08-21,Gift Card,Paid,17341
17342,2024-11-13,Debit Card,Paid,17342
17343,2026-01-28,Credit Card,Paid,17343
17344,2024-10-26,Debit Card,Paid,17344
17345,2025-01-15,Debit Card,Pending,17345
17346,2025-06-14,Gift Card,Paid,17346
17347,2024-11-16,Credit Card,Paid,17347
17348,2026-05-18,PayPal,Paid,17348
17349,2024-10-24,PayPal,Paid,17349
17350,2024-08-29,Credit Card,Refunded,17350
17351,2025-04-04,Gift Card,Paid,17351
17352,2025-05-01,Debit Card,Paid,17352
17353,2026-03-27,Debit Card,Pending,17353
17354,2026-05-25,PayPal,Paid,17354
17355,2025-11-13,Credit Card,Pending,17355
17356,2025-08-05,UPI,Paid,17356
17357,2025-08-04,Credit Card,Paid,17357
17358,2025-04-25,PayPal,Paid,17358
17359,2026-04-19,Debit Card,Paid,17359
17360,2025-04-14,Credit Card,Paid,17360
17361,2024-09-19,Gift Card,Paid,17361
17362,2024-07-12,Credit Card,Paid,17362
17363,2025-02-28,PayPal,Paid,17363
17364,2026-01-07,Credit Card,Paid,17364
17365,2025-04-04,PayPal,Paid,17365
17366,2025-07-29,Gift Card,Paid,17366
17367,2025-04-14,Debit Card,Paid,17367
17368,2024-08-23,Debit Card,Paid,17368
17369,2026-06-07,Credit Card,Paid,17369
17370,2024-12-13,Credit Card,Paid,17370
17371,2024-09-06,UPI,Paid,17371
17372,2025-04-26,PayPal,Paid,17372
17373,2024-07-18,Gift Card,Paid,17373
17374,2024-09-04,Credit Card,Paid,17374
17375,2025-05-18,Debit Card,Paid,17375
17376,2026-01-23,UPI,Paid,17376
17377,2025-05-13,Gift Card,Pending,17377
17378,2024-12-17,Debit Card,Paid,17378
17379,2025-01-24,Debit Card,Paid,17379
17380,2026-02-03,PayPal,Paid,17380
17381,2025-06-13,Gift Card,Paid,17381
17382,2025-10-23,PayPal,Pending,17382
17383,2024-12-31,Debit Card,Paid,17383
17384,2025-02-19,Gift Card,Paid,17384
17385,2024-12-26,Gift Card,Paid,17385
17386,2024-11-21,Gift Card,Paid,17386
17387,2024-12-21,Debit Card,Paid,17387
17388,2024-07-31,PayPal,Paid,17388
17389,2025-12-18,UPI,Paid,17389
17390,2025-12-07,PayPal,Paid,17390
17391,2026-04-08,Credit Card,Paid,17391
17392,2025-07-23,PayPal,Paid,17392
17393,2026-05-07,PayPal,Paid,17393
17394,2026-03-15,PayPal,Paid,17394
17395,2025-07-21,Debit Card,Paid,17395
17396,2026-05-10,Debit Card,Paid,17396
17397,2025-01-03,UPI,Paid,17397
17398,2024-11-01,Credit Card,Paid,17398
17399,2025-08-26,Credit Card,Paid,17399
17400,2025-02-09,Gift Card,Paid,17400
17401,2025-03-07,Credit Card,Paid,17401
17402,2025-12-08,PayPal,Paid,17402
17403,2025-04-05,Credit Card,Paid,17403
17404,2025-03-19,PayPal,Paid,17404
17405,2024-12-03,Gift Card,Pending,17405
17406,2026-02-28,UPI,Paid,17406
17407,2024-11-11,Debit Card,Paid,17407
17408,2025-04-28,UPI,Paid,17408
17409,2025-09-10,Debit Card,Paid,17409
17410,2025-06-19,PayPal,Paid,17410
17411,2024-08-02,UPI,Paid,17411
17412,2025-04-29,Debit Card,Paid,17412
17413,2025-08-05,Debit Card,Paid,17413
17414,2026-03-19,UPI,Paid,17414
17415,2025-07-22,UPI,Paid,17415
17416,2025-09-25,Gift Card,Paid,17416
17417,2026-05-12,Debit Card,Pending,17417
17418,2024-07-28,PayPal,Paid,17418
17419,2026-04-12,Debit Card,Paid,17419
17420,2025-01-13,Debit Card,Paid,17420
17421,2025-05-23,Debit Card,Paid,17421
17422,2026-02-12,UPI,Paid,17422
17423,2025-08-15,Gift Card,Paid,17423
17424,2024-10-01,UPI,Paid,17424
17425,2025-07-09,PayPal,Paid,17425
17426,2025-02-21,Credit Card,Paid,17426
17427,2024-11-05,Gift Card,Paid,17427
17428,2025-09-24,Gift Card,Paid,17428
17429,2025-11-21,Credit Card,Paid,17429
17430,2025-02-02,Debit Card,Paid,17430
17431,2025-12-12,Gift Card,Paid,17431
17432,2026-05-07,UPI,Paid,17432
17433,2025-08-10,UPI,Paid,17433
17434,2025-01-31,UPI,Paid,17434
17435,2025-12-10,Debit Card,Paid,17435
17436,2025-08-03,PayPal,Paid,17436
17437,2025-08-17,Credit Card,Paid,17437
17438,2024-08-06,Debit Card,Paid,17438
17439,2025-04-07,Gift Card,Paid,17439
17440,2026-03-17,Credit Card,Paid,17440
17441,2026-02-15,PayPal,Paid,17441
17442,2025-03-09,Credit Card,Paid,17442
17443,2024-09-30,PayPal,Paid,17443
17444,2024-11-07,Debit Card,Paid,17444
17445,2025-10-03,Debit Card,Paid,17445
17446,2026-05-10,Gift Card,Paid,17446
17447,2024-10-27,Debit Card,Paid,17447
17448,2026-04-01,Debit Card,Paid,17448
17449,2026-04-06,Debit Card,Paid,17449
17450,2024-06-10,UPI,Paid,17450
17451,2024-12-07,PayPal,Paid,17451
17452,2026-06-09,Credit Card,Paid,17452
17453,2025-05-24,PayPal,Paid,17453
17454,2025-03-20,UPI,Refunded,17454
17455,2026-03-26,Debit Card,Paid,17455
17456,2025-11-23,Debit Card,Pending,17456
17457,2025-06-05,UPI,Pending,17457
17458,2025-07-14,Gift Card,Paid,17458
17459,2025-04-20,Gift Card,Paid,17459
17460,2025-06-01,PayPal,Pending,17460
17461,2026-02-26,Debit Card,Paid,17461
17462,2025-03-08,Credit Card,Paid,17462
17463,2025-07-31,PayPal,Paid,17463
17464,2024-10-12,Debit Card,Paid,17464
17465,2025-12-04,PayPal,Paid,17465
17466,2024-07-26,Credit Card,Paid,17466
17467,2024-09-17,Credit Card,Paid,17467
17468,2025-10-11,PayPal,Pending,17468
17469,2025-10-23,PayPal,Paid,17469
17470,2025-06-30,PayPal,Paid,17470
17471,2025-04-16,Credit Card,Paid,17471
17472,2025-07-21,PayPal,Paid,17472
17473,2025-03-15,Debit Card,Paid,17473
17474,2025-10-23,UPI,Paid,17474
17475,2025-09-23,Credit Card,Paid,17475
17476,2025-01-27,UPI,Paid,17476
17477,2025-04-25,Debit Card,Paid,17477
17478,2024-12-03,Debit Card,Paid,17478
17479,2025-11-16,Credit Card,Pending,17479
17480,2025-11-04,PayPal,Paid,17480
17481,2024-07-07,PayPal,Paid,17481
17482,2026-04-22,Gift Card,Paid,17482
17483,2025-03-15,Gift Card,Paid,17483
17484,2026-01-14,PayPal,Paid,17484
17485,2024-08-13,Gift Card,Paid,17485
17486,2025-07-30,PayPal,Paid,17486
17487,2025-06-17,Credit Card,Paid,17487
17488,2025-05-27,Credit Card,Paid,17488
17489,2025-11-07,Gift Card,Paid,17489
17490,2024-10-14,Credit Card,Paid,17490
17491,2024-10-16,Gift Card,Paid,17491
17492,2024-07-31,Gift Card,Pending,17492
17493,2024-12-29,Credit Card,Paid,17493
17494,2025-09-11,Credit Card,Refunded,17494
17495,2025-05-13,Gift Card,Refunded,17495
17496,2024-09-16,Debit Card,Paid,17496
17497,2025-01-03,UPI,Paid,17497
17498,2025-12-12,Credit Card,Paid,17498
17499,2025-04-25,Credit Card,Pending,17499
17500,2025-09-25,Debit Card,Paid,17500
17501,2025-06-25,Gift Card,Paid,17501
17502,2026-03-02,Debit Card,Paid,17502
17503,2026-02-14,UPI,Paid,17503
17504,2024-08-14,PayPal,Paid,17504
17505,2024-10-31,Credit Card,Paid,17505
17506,2025-04-20,Credit Card,Paid,17506
17507,2024-10-13,UPI,Paid,17507
17508,2025-11-06,Credit Card,Paid,17508
17509,2025-03-05,Credit Card,Paid,17509
17510,2024-11-16,Credit Card,Paid,17510
17511,2025-09-23,Debit Card,Paid,17511
17512,2024-11-17,Debit Card,Paid,17512
17513,2024-07-26,UPI,Paid,17513
17514,2025-03-23,PayPal,Paid,17514
17515,2025-12-19,UPI,Paid,17515
17516,2024-12-25,UPI,Paid,17516
17517,2024-10-27,Gift Card,Paid,17517
17518,2024-07-19,Gift Card,Paid,17518
17519,2025-09-30,UPI,Paid,17519
17520,2025-09-23,Gift Card,Paid,17520
17521,2024-09-15,Credit Card,Paid,17521
17522,2024-09-05,Gift Card,Paid,17522
17523,2024-06-18,UPI,Paid,17523
17524,2026-05-30,PayPal,Paid,17524
17525,2025-09-24,Gift Card,Paid,17525
17526,2025-07-26,Debit Card,Paid,17526
17527,2025-04-23,Gift Card,Paid,17527
17528,2026-02-28,UPI,Paid,17528
17529,2026-06-05,Credit Card,Paid,17529
17530,2025-06-22,PayPal,Paid,17530
17531,2025-02-10,Credit Card,Paid,17531
17532,2026-03-25,PayPal,Paid,17532
17533,2025-03-10,Gift Card,Paid,17533
17534,2026-05-19,Debit Card,Paid,17534
17535,2025-08-05,Credit Card,Paid,17535
17536,2025-02-08,Gift Card,Paid,17536
17537,2025-11-02,Debit Card,Pending,17537
17538,2025-12-30,Gift Card,Paid,17538
17539,2024-11-04,Credit Card,Paid,17539
17540,2026-05-31,Debit Card,Paid,17540
17541,2026-05-05,UPI,Paid,17541
17542,2026-03-22,Credit Card,Paid,17542
17543,2025-07-01,PayPal,Paid,17543
17544,2025-12-05,PayPal,Paid,17544
17545,2025-02-06,Credit Card,Paid,17545
17546,2024-08-30,UPI,Paid,17546
17547,2024-10-10,Debit Card,Pending,17547
17548,2025-04-19,UPI,Pending,17548
17549,2025-01-28,Credit Card,Paid,17549
17550,2025-08-04,Credit Card,Paid,17550
17551,2026-05-11,PayPal,Paid,17551
17552,2024-08-25,Credit Card,Paid,17552
17553,2024-07-18,Gift Card,Paid,17553
17554,2025-03-18,Debit Card,Paid,17554
17555,2025-03-31,Credit Card,Paid,17555
17556,2025-03-07,Gift Card,Paid,17556
17557,2024-10-29,PayPal,Paid,17557
17558,2024-12-06,Gift Card,Paid,17558
17559,2025-04-08,PayPal,Paid,17559
17560,2025-06-15,UPI,Paid,17560
17561,2024-10-17,Debit Card,Paid,17561
17562,2025-08-20,PayPal,Paid,17562
17563,2025-02-11,Debit Card,Paid,17563
17564,2025-08-04,UPI,Paid,17564
17565,2024-09-27,Debit Card,Paid,17565
17566,2026-02-19,UPI,Paid,17566
17567,2024-09-08,PayPal,Paid,17567
17568,2025-11-27,UPI,Paid,17568
17569,2024-10-17,Gift Card,Paid,17569
17570,2025-07-11,UPI,Paid,17570
17571,2024-07-24,PayPal,Paid,17571
17572,2026-02-06,UPI,Paid,17572
17573,2025-12-31,Credit Card,Paid,17573
17574,2024-12-13,PayPal,Paid,17574
17575,2025-10-07,Credit Card,Paid,17575
17576,2024-08-16,Debit Card,Paid,17576
17577,2025-08-25,Credit Card,Paid,17577
17578,2026-05-04,PayPal,Paid,17578
17579,2025-10-28,UPI,Paid,17579
17580,2026-06-05,UPI,Paid,17580
17581,2025-06-22,PayPal,Paid,17581
17582,2025-09-22,Debit Card,Paid,17582
17583,2025-12-16,Gift Card,Paid,17583
17584,2025-07-23,Debit Card,Paid,17584
17585,2026-01-26,Gift Card,Paid,17585
17586,2025-01-13,Credit Card,Paid,17586
17587,2026-05-08,Gift Card,Paid,17587
17588,2025-07-13,Debit Card,Paid,17588
17589,2025-06-08,Gift Card,Paid,17589
17590,2024-07-18,Debit Card,Paid,17590
17591,2024-06-29,PayPal,Paid,17591
17592,2025-01-25,Credit Card,Paid,17592
17593,2025-11-02,Gift Card,Paid,17593
17594,2025-08-13,Debit Card,Paid,17594
17595,2026-03-15,PayPal,Paid,17595
17596,2025-06-28,Credit Card,Paid,17596
17597,2025-01-17,PayPal,Paid,17597
17598,2025-10-02,Debit Card,Paid,17598
17599,2024-11-10,Credit Card,Paid,17599
17600,2025-11-17,Debit Card,Paid,17600
17601,2025-07-11,Gift Card,Paid,17601
17602,2026-06-01,Gift Card,Paid,17602
17603,2025-08-31,Credit Card,Paid,17603
17604,2025-01-21,PayPal,Paid,17604
17605,2025-12-16,PayPal,Paid,17605
17606,2025-12-27,Gift Card,Paid,17606
17607,2025-11-18,Gift Card,Paid,17607
17608,2025-10-16,Gift Card,Paid,17608
17609,2026-02-02,Gift Card,Paid,17609
17610,2024-08-22,UPI,Pending,17610
17611,2024-07-20,UPI,Paid,17611
17612,2025-03-22,Debit Card,Paid,17612
17613,2025-11-03,Credit Card,Paid,17613
17614,2024-11-13,UPI,Pending,17614
17615,2026-04-24,Credit Card,Pending,17615
17616,2025-01-27,Credit Card,Pending,17616
17617,2025-11-25,Debit Card,Paid,17617
17618,2026-03-03,Gift Card,Paid,17618
17619,2025-11-02,Credit Card,Paid,17619
17620,2026-01-05,UPI,Paid,17620
17621,2026-05-24,Gift Card,Pending,17621
17622,2025-01-04,PayPal,Paid,17622
17623,2024-06-12,Credit Card,Paid,17623
17624,2024-12-20,Debit Card,Paid,17624
17625,2025-01-02,PayPal,Paid,17625
17626,2025-12-20,UPI,Paid,17626
17627,2026-05-06,UPI,Paid,17627
17628,2024-10-16,UPI,Paid,17628
17629,2024-07-13,Credit Card,Paid,17629
17630,2025-04-23,UPI,Paid,17630
17631,2026-06-03,Credit Card,Paid,17631
17632,2024-09-20,Debit Card,Paid,17632
17633,2026-01-26,Gift Card,Paid,17633
17634,2026-01-30,Gift Card,Pending,17634
17635,2026-01-24,Debit Card,Paid,17635
17636,2025-10-24,Credit Card,Paid,17636
17637,2026-01-09,UPI,Paid,17637
17638,2024-10-19,Gift Card,Paid,17638
17639,2024-07-18,Credit Card,Paid,17639
17640,2025-11-12,UPI,Paid,17640
17641,2024-07-25,PayPal,Paid,17641
17642,2024-08-19,UPI,Paid,17642
17643,2026-06-01,PayPal,Paid,17643
17644,2024-09-24,Credit Card,Paid,17644
17645,2025-03-30,Debit Card,Paid,17645
17646,2024-12-26,UPI,Paid,17646
17647,2024-07-04,Debit Card,Paid,17647
17648,2024-08-09,Credit Card,Refunded,17648
17649,2026-04-04,UPI,Paid,17649
17650,2025-11-15,Debit Card,Paid,17650
17651,2024-11-22,PayPal,Paid,17651
17652,2025-04-17,Gift Card,Paid,17652
17653,2025-02-10,Gift Card,Paid,17653
17654,2025-12-17,Debit Card,Pending,17654
17655,2024-06-15,PayPal,Paid,17655
17656,2025-05-09,Debit Card,Paid,17656
17657,2025-10-31,PayPal,Paid,17657
17658,2024-07-27,PayPal,Paid,17658
17659,2025-09-15,Gift Card,Paid,17659
17660,2024-10-07,PayPal,Paid,17660
17661,2025-07-22,Debit Card,Paid,17661
17662,2024-10-20,Credit Card,Paid,17662
17663,2025-10-12,UPI,Paid,17663
17664,2025-06-07,Gift Card,Paid,17664
17665,2024-08-04,PayPal,Paid,17665
17666,2026-05-21,Credit Card,Pending,17666
17667,2024-08-13,Credit Card,Paid,17667
17668,2026-06-01,UPI,Paid,17668
17669,2024-09-11,Credit Card,Refunded,17669
17670,2024-06-26,Credit Card,Paid,17670
17671,2026-04-06,Gift Card,Paid,17671
17672,2025-11-01,Debit Card,Paid,17672
17673,2026-04-27,Debit Card,Paid,17673
17674,2025-03-11,Debit Card,Paid,17674
17675,2026-02-21,Debit Card,Paid,17675
17676,2025-12-31,Debit Card,Paid,17676
17677,2024-10-15,Credit Card,Pending,17677
17678,2026-06-02,Gift Card,Paid,17678
17679,2026-06-07,PayPal,Paid,17679
17680,2026-04-16,Credit Card,Pending,17680
17681,2024-09-20,Gift Card,Paid,17681
17682,2024-10-20,PayPal,Paid,17682
17683,2026-04-07,UPI,Paid,17683
17684,2026-05-21,Credit Card,Paid,17684
17685,2025-08-16,PayPal,Paid,17685
17686,2025-06-24,PayPal,Pending,17686
17687,2026-05-24,Gift Card,Pending,17687
17688,2025-12-09,PayPal,Paid,17688
17689,2024-12-19,Debit Card,Paid,17689
17690,2025-12-26,Debit Card,Paid,17690
17691,2024-08-23,UPI,Pending,17691
17692,2025-12-31,PayPal,Paid,17692
17693,2026-04-15,UPI,Paid,17693
17694,2025-11-03,Credit Card,Paid,17694
17695,2025-02-19,Credit Card,Paid,17695
17696,2024-11-17,Debit Card,Pending,17696
17697,2026-05-25,UPI,Paid,17697
17698,2025-04-02,PayPal,Paid,17698
17699,2025-08-06,Credit Card,Paid,17699
17700,2026-03-08,Debit Card,Paid,17700
17701,2025-04-27,Gift Card,Paid,17701
17702,2026-03-21,PayPal,Paid,17702
17703,2026-01-04,Gift Card,Paid,17703
17704,2024-10-18,PayPal,Pending,17704
17705,2026-05-11,Credit Card,Paid,17705
17706,2025-08-28,UPI,Paid,17706
17707,2025-10-29,UPI,Paid,17707
17708,2025-07-02,PayPal,Paid,17708
17709,2024-08-12,UPI,Paid,17709
17710,2025-10-16,Credit Card,Paid,17710
17711,2024-09-21,PayPal,Paid,17711
17712,2024-09-10,UPI,Paid,17712
17713,2024-12-02,PayPal,Paid,17713
17714,2025-03-09,PayPal,Paid,17714
17715,2025-06-21,Credit Card,Paid,17715
17716,2025-05-26,Debit Card,Paid,17716
17717,2025-05-18,UPI,Paid,17717
17718,2024-12-03,Gift Card,Paid,17718
17719,2024-11-18,Debit Card,Paid,17719
17720,2025-12-28,UPI,Paid,17720
17721,2024-07-03,Credit Card,Paid,17721
17722,2025-12-28,Gift Card,Paid,17722
17723,2025-09-28,Credit Card,Pending,17723
17724,2024-09-01,Credit Card,Paid,17724
17725,2025-03-06,Credit Card,Pending,17725
17726,2025-02-17,Debit Card,Paid,17726
17727,2025-01-31,PayPal,Paid,17727
17728,2026-01-24,Debit Card,Paid,17728
17729,2024-07-17,Debit Card,Paid,17729
17730,2026-05-31,PayPal,Paid,17730
17731,2025-01-12,Debit Card,Paid,17731
17732,2026-01-24,Debit Card,Paid,17732
17733,2025-03-01,Debit Card,Paid,17733
17734,2026-04-30,Debit Card,Paid,17734
17735,2024-10-18,Credit Card,Paid,17735
17736,2025-02-04,UPI,Paid,17736
17737,2026-04-07,Credit Card,Paid,17737
17738,2024-06-19,Debit Card,Paid,17738
17739,2025-04-18,UPI,Paid,17739
17740,2025-09-19,Debit Card,Paid,17740
17741,2026-05-09,UPI,Paid,17741
17742,2024-06-30,UPI,Paid,17742
17743,2025-10-15,UPI,Paid,17743
17744,2024-06-24,Debit Card,Paid,17744
17745,2025-07-15,Gift Card,Paid,17745
17746,2025-04-09,Gift Card,Paid,17746
17747,2025-08-03,Gift Card,Pending,17747
17748,2024-12-11,Debit Card,Paid,17748
17749,2025-08-10,Debit Card,Paid,17749
17750,2024-11-16,Credit Card,Paid,17750
17751,2025-10-12,UPI,Paid,17751
17752,2025-01-06,Credit Card,Paid,17752
17753,2024-06-19,Gift Card,Paid,17753
17754,2026-02-17,Credit Card,Paid,17754
17755,2025-07-16,PayPal,Paid,17755
17756,2025-12-07,Debit Card,Paid,17756
17757,2026-02-26,UPI,Pending,17757
17758,2025-07-31,Debit Card,Pending,17758
17759,2026-04-25,PayPal,Paid,17759
17760,2025-06-04,Gift Card,Paid,17760
17761,2024-07-01,UPI,Paid,17761
17762,2025-11-23,Gift Card,Paid,17762
17763,2025-11-18,Debit Card,Paid,17763
17764,2025-01-25,UPI,Paid,17764
17765,2026-01-19,PayPal,Paid,17765
17766,2025-05-29,Gift Card,Paid,17766
17767,2025-10-31,UPI,Paid,17767
17768,2025-12-18,Debit Card,Paid,17768
17769,2026-02-18,PayPal,Paid,17769
17770,2024-12-22,Gift Card,Paid,17770
17771,2026-03-13,Debit Card,Paid,17771
17772,2026-05-23,Debit Card,Paid,17772
17773,2025-11-18,Debit Card,Paid,17773
17774,2026-02-18,Credit Card,Paid,17774
17775,2024-09-08,Debit Card,Paid,17775
17776,2026-02-27,Gift Card,Paid,17776
17777,2026-02-19,UPI,Paid,17777
17778,2026-01-09,Credit Card,Paid,17778
17779,2024-11-18,Credit Card,Paid,17779
17780,2026-05-07,Gift Card,Paid,17780
17781,2026-02-27,UPI,Pending,17781
17782,2024-12-30,UPI,Paid,17782
17783,2026-01-23,Credit Card,Paid,17783
17784,2025-11-05,Gift Card,Paid,17784
17785,2025-05-09,Debit Card,Pending,17785
17786,2026-02-11,UPI,Paid,17786
17787,2026-05-04,PayPal,Paid,17787
17788,2025-05-30,UPI,Paid,17788
17789,2024-09-12,Credit Card,Paid,17789
17790,2024-08-14,Gift Card,Paid,17790
17791,2026-05-24,Gift Card,Paid,17791
17792,2025-09-28,Debit Card,Paid,17792
17793,2024-07-04,PayPal,Paid,17793
17794,2024-10-24,UPI,Paid,17794
17795,2024-12-20,Gift Card,Paid,17795
17796,2025-10-02,Gift Card,Paid,17796
17797,2026-01-21,PayPal,Paid,17797
17798,2026-01-16,Credit Card,Paid,17798
17799,2025-05-26,Debit Card,Pending,17799
17800,2025-08-10,Credit Card,Pending,17800
17801,2026-04-01,Debit Card,Paid,17801
17802,2024-10-06,Debit Card,Paid,17802
17803,2026-03-02,Debit Card,Paid,17803
17804,2024-10-09,UPI,Pending,17804
17805,2025-07-14,Gift Card,Paid,17805
17806,2026-01-30,Credit Card,Paid,17806
17807,2025-03-13,Debit Card,Paid,17807
17808,2026-05-02,Debit Card,Paid,17808
17809,2024-11-29,UPI,Paid,17809
17810,2024-10-29,PayPal,Paid,17810
17811,2026-03-04,UPI,Paid,17811
17812,2025-11-02,Debit Card,Paid,17812
17813,2026-03-11,UPI,Paid,17813
17814,2025-05-28,Debit Card,Paid,17814
17815,2026-04-03,Gift Card,Paid,17815
17816,2025-05-30,PayPal,Paid,17816
17817,2024-12-03,Credit Card,Paid,17817
17818,2025-08-29,Credit Card,Paid,17818
17819,2025-06-11,UPI,Pending,17819
17820,2025-11-24,Credit Card,Paid,17820
17821,2025-04-11,Debit Card,Paid,17821
17822,2026-05-23,PayPal,Paid,17822
17823,2025-10-25,Credit Card,Paid,17823
17824,2026-01-20,Credit Card,Paid,17824
17825,2025-03-22,UPI,Refunded,17825
17826,2025-05-07,PayPal,Paid,17826
17827,2025-10-19,PayPal,Paid,17827
17828,2024-08-24,PayPal,Paid,17828
17829,2025-04-21,Debit Card,Paid,17829
17830,2026-05-05,Gift Card,Paid,17830
17831,2024-08-08,Credit Card,Pending,17831
17832,2024-08-21,Debit Card,Paid,17832
17833,2025-01-31,Gift Card,Paid,17833
17834,2025-05-14,UPI,Refunded,17834
17835,2026-03-30,Debit Card,Paid,17835
17836,2025-08-10,Credit Card,Paid,17836
17837,2025-06-20,UPI,Paid,17837
17838,2024-11-29,UPI,Pending,17838
17839,2024-10-01,PayPal,Paid,17839
17840,2026-04-27,Gift Card,Paid,17840
17841,2025-11-27,Debit Card,Paid,17841
17842,2025-04-04,Gift Card,Paid,17842
17843,2025-07-22,Debit Card,Paid,17843
17844,2025-08-07,Credit Card,Refunded,17844
17845,2024-10-01,UPI,Paid,17845
17846,2025-02-06,UPI,Paid,17846
17847,2026-06-10,UPI,Paid,17847
17848,2026-04-19,UPI,Paid,17848
17849,2025-01-20,UPI,Paid,17849
17850,2025-05-08,Debit Card,Paid,17850
17851,2024-06-28,PayPal,Paid,17851
17852,2025-03-18,PayPal,Paid,17852
17853,2025-07-12,PayPal,Paid,17853
17854,2025-04-15,PayPal,Pending,17854
17855,2024-06-13,PayPal,Paid,17855
17856,2026-03-14,Debit Card,Paid,17856
17857,2024-06-13,Gift Card,Paid,17857
17858,2026-05-20,PayPal,Paid,17858
17859,2025-07-13,Gift Card,Paid,17859
17860,2025-12-31,PayPal,Paid,17860
17861,2025-05-27,Credit Card,Paid,17861
17862,2024-12-26,PayPal,Paid,17862
17863,2024-06-16,Gift Card,Paid,17863
17864,2025-05-28,Debit Card,Paid,17864
17865,2026-05-29,Gift Card,Paid,17865
17866,2025-11-25,PayPal,Paid,17866
17867,2026-02-08,Credit Card,Refunded,17867
17868,2024-07-15,UPI,Paid,17868
17869,2025-10-13,UPI,Paid,17869
17870,2024-09-01,Gift Card,Paid,17870
17871,2024-12-10,Credit Card,Paid,17871
17872,2024-08-19,Credit Card,Paid,17872
17873,2026-03-06,PayPal,Paid,17873
17874,2025-02-16,Debit Card,Paid,17874
17875,2025-05-05,Debit Card,Paid,17875
17876,2026-05-15,Gift Card,Paid,17876
17877,2026-03-13,Debit Card,Paid,17877
17878,2026-01-01,Gift Card,Paid,17878
17879,2024-10-21,PayPal,Pending,17879
17880,2024-07-10,PayPal,Pending,17880
17881,2025-01-11,UPI,Refunded,17881
17882,2026-03-08,PayPal,Paid,17882
17883,2025-10-09,Debit Card,Paid,17883
17884,2024-08-26,Credit Card,Paid,17884
17885,2024-06-13,Gift Card,Paid,17885
17886,2026-01-22,UPI,Paid,17886
17887,2024-12-17,UPI,Paid,17887
17888,2024-09-13,Gift Card,Paid,17888
17889,2025-09-04,PayPal,Refunded,17889
17890,2025-11-19,Debit Card,Paid,17890
17891,2026-03-18,UPI,Refunded,17891
