order_id,order_date,customer_id,order_status,product_id
14706,2026-01-27,2971,Delivered,106
14707,2026-03-25,4338,Delivered,944
14708,2026-01-05,3959,Delivered,47
14709,2026-05-09,3551,Delivered,135
14710,2024-11-06,757,Delivered,164
14711,2025-10-10,1449,Delivered,239
14712,2025-11-13,2453,Delivered,121
14713,2025-06-01,2122,Delivered,974
14714,2024-08-14,4849,Shipped,114
14715,2026-03-28,2969,Delivered,975
14716,2025-03-17,1448,Shipped,638
14717,2025-10-22,3976,Delivered,201
14718,2025-06-12,3464,Returned,475
14719,2024-06-26,2297,Shipped,56
14720,2025-09-03,4292,Delivered,105
14721,2025-05-31,1398,Delivered,47
14722,2026-05-28,2829,Delivered,828
14723,2025-11-08,2193,Shipped,705
14724,2025-08-26,3812,Delivered,792
14725,2024-10-27,3204,Delivered,868
14726,2025-12-30,4370,Cancelled,553
14727,2025-05-04,240,Delivered,688
14728,2025-05-08,1354,Delivered,415
14729,2026-01-18,1058,Delivered,222
14730,2025-04-13,3400,Delivered,15
14731,2026-03-19,4583,Delivered,153
14732,2026-02-16,2931,Delivered,674
14733,2026-03-11,316,Shipped,871
14734,2025-11-19,3305,Pending,173
14735,2025-11-28,388,Shipped,408
14736,2025-02-17,1974,Delivered,232
14737,2025-03-28,3045,Pending,634
14738,2024-12-13,2882,Pending,638
14739,2025-04-15,866,Delivered,401
14740,2025-08-15,3590,Pending,772
14741,2026-05-26,630,Delivered,424
14742,2024-08-14,1243,Cancelled,416
14743,2026-03-21,2845,Delivered,407
14744,2025-02-27,1580,Delivered,56
14745,2025-09-15,1088,Shipped,250
14746,2025-11-19,3078,Delivered,193
14747,2025-01-03,1183,Shipped,634
14748,2026-01-14,1214,Delivered,895
14749,2024-10-18,2261,Delivered,825
14750,2024-06-15,4503,Cancelled,936
14751,2024-09-07,161,Delivered,275
14752,2025-06-04,151,Delivered,573
14753,2026-06-03,3794,Shipped,843
14754,2024-12-15,4579,Delivered,100
14755,2024-09-15,4390,Pending,652
14756,2025-06-28,2356,Pending,773
14757,2025-09-23,459,Cancelled,656
14758,2025-03-28,37,Delivered,331
14759,2026-06-09,4423,Delivered,295
14760,2026-03-24,1974,Pending,774
14761,2025-11-20,4617,Delivered,28
14762,2024-07-10,48,Delivered,64
14763,2024-07-04,1845,Shipped,321
14764,2026-04-02,3393,Delivered,547
14765,2025-12-22,4991,Delivered,975
14766,2026-02-20,4068,Pending,394
14767,2026-02-08,2261,Delivered,870
14768,2025-10-21,2007,Delivered,639
14769,2025-03-17,44,Delivered,479
14770,2024-07-24,418,Delivered,970
14771,2025-01-22,2580,Shipped,842
14772,2026-01-11,1988,Delivered,482
14773,2024-10-14,121,Delivered,671
14774,2025-10-01,4340,Delivered,164
14775,2026-01-19,3732,Delivered,378
14776,2025-07-24,931,Cancelled,5
14777,2024-08-21,392,Delivered,646
14778,2025-02-23,410,Pending,122
14779,2025-04-22,4469,Pending,336
14780,2025-06-19,4022,Delivered,494
14781,2024-12-16,1719,Pending,521
14782,2024-11-09,2,Delivered,185
14783,2025-09-23,3971,Delivered,392
14784,2025-09-25,1311,Delivered,514
14785,2024-09-19,2667,Shipped,456
14786,2025-05-15,1342,Delivered,230
14787,2024-08-01,1506,Delivered,711
14788,2025-12-15,1148,Returned,370
14789,2025-09-29,598,Delivered,379
14790,2024-08-04,460,Delivered,338
14791,2024-12-10,1287,Delivered,83
14792,2025-11-16,753,Shipped,567
14793,2026-04-29,4180,Delivered,780
14794,2025-02-09,2831,Delivered,371
14795,2026-06-10,1001,Delivered,887
14796,2025-06-02,987,Pending,651
14797,2024-12-04,2190,Delivered,26
14798,2026-05-02,2940,Shipped,842
14799,2024-10-25,2372,Delivered,23
14800,2025-12-21,27,Delivered,648
14801,2025-11-13,342,Returned,753
14802,2025-09-24,3062,Delivered,439
14803,2025-11-12,4756,Delivered,858
14804,2024-09-07,1744,Delivered,791
14805,2025-12-18,1262,Delivered,717
14806,2025-01-07,1192,Shipped,392
14807,2025-12-17,4602,Delivered,940
14808,2026-04-19,4784,Delivered,232
14809,2024-11-17,4186,Delivered,627
14810,2025-03-12,1664,Delivered,959
14811,2026-01-03,1236,Delivered,183
14812,2026-01-24,1669,Delivered,385
14813,2025-12-14,420,Delivered,204
14814,2025-02-23,3371,Shipped,450
14815,2024-06-13,664,Delivered,850
14816,2026-02-12,1009,Delivered,211
14817,2024-11-24,4996,Shipped,631
14818,2025-03-12,710,Delivered,321
14819,2026-01-05,4385,Cancelled,72
14820,2025-04-23,4649,Delivered,441
14821,2024-07-14,3190,Delivered,891
14822,2025-06-12,1554,Delivered,213
14823,2024-07-13,3503,Delivered,710
14824,2025-02-12,1598,Delivered,314
14825,2024-07-29,2582,Delivered,611
14826,2026-02-06,2294,Delivered,431
14827,2025-04-26,4522,Shipped,377
14828,2025-09-12,260,Shipped,598
14829,2025-07-12,2619,Cancelled,939
14830,2025-05-22,2405,Delivered,239
14831,2025-08-22,884,Delivered,633
14832,2025-07-27,4511,Delivered,899
14833,2024-10-15,3366,Shipped,246
14834,2024-08-20,380,Delivered,9
14835,2024-07-10,2304,Delivered,845
14836,2024-09-02,1722,Delivered,228
14837,2026-01-03,4245,Delivered,778
14838,2024-07-18,1961,Delivered,584
14839,2025-12-17,3167,Delivered,149
14840,2025-03-10,2658,Delivered,744
14841,2025-08-10,1258,Delivered,265
14842,2025-12-01,48,Delivered,318
14843,2025-10-22,2009,Shipped,560
14844,2025-10-27,3568,Pending,440
14845,2024-12-09,4220,Delivered,42
14846,2025-08-30,4094,Delivered,399
14847,2025-09-16,351,Shipped,476
14848,2024-10-24,2577,Delivered,519
14849,2024-07-13,4965,Delivered,437
14850,2025-07-30,1660,Delivered,30
14851,2024-07-27,2924,Delivered,498
14852,2024-09-12,1586,Delivered,864
14853,2025-03-04,4545,Shipped,1000
14854,2025-06-13,1207,Delivered,905
14855,2024-09-14,354,Delivered,31
14856,2025-11-14,765,Delivered,595
14857,2025-03-22,4441,Delivered,476
14858,2024-10-24,4096,Delivered,704
14859,2025-07-22,3824,Delivered,537
14860,2024-08-09,3246,Delivered,4
14861,2025-12-31,4616,Delivered,641
14862,2024-09-27,3392,Shipped,414
14863,2026-05-06,3772,Delivered,703
14864,2024-12-26,1425,Delivered,666
14865,2025-03-31,558,Pending,558
14866,2025-10-31,4703,Delivered,15
14867,2024-12-07,3100,Shipped,921
14868,2024-08-13,3269,Pending,517
14869,2025-10-23,4290,Delivered,929
14870,2024-12-14,1308,Delivered,49
14871,2026-05-27,2553,Shipped,168
14872,2025-08-18,3027,Delivered,689
14873,2026-06-01,2182,Delivered,516
14874,2024-11-18,191,Delivered,795
14875,2025-03-20,616,Delivered,612
14876,2025-02-19,1100,Delivered,293
14877,2025-02-13,827,Delivered,625
14878,2024-12-15,3739,Cancelled,454
14879,2024-09-30,69,Delivered,43
14880,2026-04-20,4568,Delivered,218
14881,2024-07-06,2166,Delivered,5
14882,2026-04-20,4474,Pending,355
14883,2026-03-24,2118,Delivered,544
14884,2025-08-01,3736,Delivered,46
14885,2024-11-08,2226,Pending,547
14886,2025-08-05,2021,Delivered,427
14887,2026-02-06,2608,Delivered,940
14888,2025-12-19,3751,Pending,650
14889,2024-08-24,1110,Delivered,188
14890,2025-10-31,819,Delivered,687
14891,2026-01-13,4132,Delivered,433
14892,2025-07-22,3462,Shipped,425
14893,2025-02-01,2439,Delivered,945
14894,2024-10-28,4964,Pending,488
14895,2025-01-18,2488,Delivered,25
14896,2024-11-10,4352,Delivered,570
14897,2025-08-16,71,Shipped,217
14898,2025-02-16,3647,Delivered,945
14899,2025-10-25,2740,Shipped,862
14900,2026-04-23,1976,Delivered,130
14901,2025-12-24,3427,Shipped,896
14902,2026-01-31,4309,Delivered,24
14903,2024-10-21,2354,Cancelled,83
14904,2025-08-23,2734,Shipped,328
14905,2025-05-30,3987,Delivered,652
14906,2025-01-14,807,Delivered,752
14907,2025-04-11,3602,Delivered,80
14908,2024-08-12,2325,Shipped,997
14909,2025-08-05,979,Shipped,685
14910,2024-12-23,2771,Delivered,141
14911,2024-09-01,2213,Delivered,617
14912,2025-11-17,2258,Returned,259
14913,2026-04-20,2018,Delivered,114
14914,2024-08-22,4070,Returned,163
14915,2025-09-11,3683,Delivered,827
14916,2026-06-10,320,Delivered,885
14917,2025-07-23,3913,Delivered,139
14918,2026-01-18,263,Delivered,845
14919,2025-10-08,115,Pending,452
14920,2025-12-04,4267,Delivered,938
14921,2025-08-25,3285,Delivered,14
14922,2024-11-11,942,Delivered,460
14923,2024-12-01,2411,Delivered,396
14924,2024-11-30,1138,Delivered,630
14925,2025-09-28,3980,Delivered,325
14926,2024-08-14,3502,Delivered,129
14927,2026-03-08,2590,Pending,680
14928,2026-02-27,2464,Delivered,343
14929,2026-04-23,4606,Shipped,412
14930,2024-10-25,3723,Delivered,183
14931,2025-10-08,4691,Delivered,475
14932,2025-10-03,1328,Delivered,736
14933,2025-06-23,3441,Delivered,278
14934,2024-09-23,358,Delivered,25
14935,2025-09-14,811,Delivered,793
14936,2024-10-13,2129,Delivered,530
14937,2024-08-10,1341,Delivered,947
14938,2025-11-30,1912,Delivered,688
14939,2025-09-07,4404,Delivered,243
14940,2026-03-13,1106,Shipped,855
14941,2025-05-10,4395,Delivered,621
14942,2025-11-03,4299,Delivered,159
14943,2025-05-03,2934,Delivered,259
14944,2025-11-28,3467,Delivered,758
14945,2024-11-27,3452,Delivered,423
14946,2025-07-12,3529,Cancelled,62
14947,2025-02-16,1857,Delivered,382
14948,2024-09-24,4074,Delivered,568
14949,2024-10-19,425,Delivered,320
14950,2025-09-20,1645,Delivered,949
14951,2025-12-20,649,Shipped,853
14952,2025-09-28,4749,Delivered,150
14953,2024-10-06,3941,Delivered,375
14954,2024-11-22,34,Delivered,33
14955,2024-12-15,429,Shipped,153
14956,2025-03-12,3506,Delivered,293
14957,2026-02-27,3198,Delivered,38
14958,2025-04-15,4797,Shipped,78
14959,2025-08-08,2333,Delivered,38
14960,2025-12-11,4642,Pending,86
14961,2025-02-25,53,Delivered,109
14962,2024-07-17,3521,Delivered,855
14963,2025-11-11,4857,Pending,317
14964,2024-11-13,2784,Returned,958
14965,2026-05-04,2037,Delivered,99
14966,2024-09-02,3888,Pending,891
14967,2024-07-14,2202,Pending,134
14968,2025-03-13,4022,Shipped,883
14969,2025-02-09,1281,Shipped,5
14970,2025-04-18,2579,Delivered,732
14971,2024-07-12,1070,Delivered,691
14972,2024-08-27,4505,Delivered,957
14973,2025-02-16,3750,Delivered,845
14974,2026-03-22,1618,Delivered,793
14975,2025-07-25,1625,Delivered,422
14976,2025-07-26,3251,Delivered,793
14977,2025-08-23,3276,Delivered,109
14978,2025-09-21,376,Shipped,61
14979,2026-05-15,4360,Delivered,414
14980,2024-10-17,539,Pending,834
14981,2026-02-05,4053,Delivered,686
14982,2025-01-25,2072,Delivered,151
14983,2025-04-02,2930,Delivered,23
14984,2025-05-01,3336,Delivered,152
14985,2024-12-05,3756,Cancelled,930
14986,2025-02-22,2108,Delivered,853
14987,2026-01-31,4713,Delivered,782
14988,2025-09-02,3391,Delivered,940
14989,2025-06-30,3532,Delivered,937
14990,2026-05-15,2918,Delivered,328
14991,2025-04-26,1577,Delivered,911
14992,2025-06-28,4017,Delivered,270
14993,2024-09-19,652,Delivered,422
14994,2025-01-08,122,Delivered,383
14995,2025-09-29,4695,Pending,197
14996,2026-04-11,4501,Delivered,511
14997,2024-10-25,2813,Delivered,655
14998,2025-06-05,4596,Delivered,325
14999,2025-08-18,4619,Returned,192
15000,2025-10-14,487,Delivered,72
15001,2024-10-16,2821,Pending,168
15002,2024-08-16,4337,Shipped,861
15003,2025-07-27,1350,Shipped,51
15004,2024-10-29,811,Delivered,965
15005,2025-10-02,2243,Shipped,21
15006,2024-12-19,2017,Delivered,138
15007,2025-11-21,4941,Returned,469
15008,2025-09-22,2288,Delivered,794
15009,2024-10-04,2354,Delivered,795
15010,2025-06-16,1192,Delivered,317
15011,2024-07-11,2827,Delivered,538
15012,2025-04-04,3511,Returned,938
15013,2025-04-19,4087,Delivered,750
15014,2024-06-16,2314,Pending,56
15015,2025-07-05,2417,Cancelled,920
15016,2024-06-22,3871,Returned,133
15017,2026-02-09,2145,Delivered,783
15018,2025-03-30,3223,Shipped,936
15019,2026-01-07,3939,Delivered,889
15020,2025-04-24,4178,Delivered,793
15021,2025-01-22,2424,Delivered,815
15022,2026-03-28,84,Delivered,643
15023,2026-01-05,611,Delivered,611
15024,2026-02-06,4689,Delivered,299
15025,2024-06-23,2389,Cancelled,629
15026,2025-01-21,4161,Delivered,584
15027,2024-08-18,2029,Delivered,652
15028,2026-04-20,2128,Delivered,132
15029,2025-01-31,4119,Delivered,365
15030,2025-08-14,4145,Delivered,619
15031,2024-12-23,3849,Returned,52
15032,2025-03-29,1475,Delivered,607
15033,2024-06-15,586,Delivered,659
15034,2024-07-31,2980,Delivered,587
15035,2024-07-17,4653,Delivered,786
15036,2024-09-21,4332,Shipped,235
15037,2026-03-27,2167,Delivered,360
15038,2024-11-21,3104,Delivered,120
15039,2025-07-10,1208,Cancelled,229
15040,2025-04-22,2350,Delivered,272
15041,2026-04-26,2255,Delivered,891
15042,2025-06-20,3829,Delivered,527
15043,2026-04-03,165,Delivered,668
15044,2025-01-02,1774,Delivered,752
15045,2025-01-27,1961,Delivered,625
15046,2025-08-20,2396,Delivered,956
15047,2024-12-25,3685,Delivered,803
15048,2024-08-07,2208,Pending,635
15049,2025-09-22,169,Shipped,215
15050,2025-10-02,1012,Delivered,168
15051,2024-12-26,601,Delivered,814
15052,2025-02-08,585,Delivered,316
15053,2024-11-26,1247,Delivered,676
15054,2025-10-25,4186,Delivered,263
15055,2025-01-16,2152,Shipped,999
15056,2024-08-01,4536,Delivered,223
15057,2025-01-30,3805,Delivered,467
15058,2025-10-27,425,Delivered,379
15059,2026-05-05,232,Delivered,637
15060,2025-06-28,3040,Returned,739
15061,2026-02-22,164,Delivered,956
15062,2024-12-07,1067,Delivered,223
15063,2024-12-14,1520,Delivered,184
15064,2025-12-08,2092,Shipped,895
15065,2024-10-16,1657,Delivered,343
15066,2025-04-10,3712,Delivered,981
15067,2024-07-29,4064,Delivered,54
15068,2025-10-07,2092,Shipped,42
15069,2024-07-12,3943,Delivered,811
15070,2025-07-20,1980,Delivered,947
15071,2025-09-24,4237,Delivered,680
15072,2025-09-18,2694,Delivered,994
15073,2026-03-14,1564,Delivered,637
15074,2024-08-25,3561,Shipped,200
15075,2025-04-11,3186,Delivered,112
15076,2026-01-18,4254,Delivered,284
15077,2024-12-29,2194,Delivered,696
15078,2024-06-21,4803,Delivered,230
15079,2025-10-03,4153,Pending,464
15080,2026-02-06,4659,Delivered,170
15081,2024-07-16,3275,Shipped,761
15082,2024-09-17,4954,Delivered,430
15083,2025-10-02,2883,Delivered,618
15084,2026-01-15,4730,Delivered,494
15085,2024-06-10,2328,Delivered,821
15086,2024-09-04,4452,Shipped,506
15087,2025-02-24,810,Delivered,340
15088,2025-01-21,1835,Delivered,210
15089,2025-02-20,579,Returned,457
15090,2024-09-13,4704,Returned,234
15091,2026-04-15,584,Shipped,219
15092,2024-09-14,2448,Shipped,338
15093,2026-01-30,3137,Pending,632
15094,2025-11-18,3466,Shipped,880
15095,2026-03-28,3808,Delivered,646
15096,2026-05-22,415,Delivered,822
15097,2025-04-16,168,Shipped,805
15098,2025-09-19,356,Delivered,542
15099,2025-05-04,3475,Delivered,626
15100,2024-11-14,4613,Delivered,837
15101,2024-12-29,4275,Delivered,774
15102,2025-02-14,3802,Delivered,6
15103,2026-04-20,2876,Delivered,129
15104,2024-06-29,2668,Delivered,920
15105,2025-03-05,438,Pending,805
15106,2025-07-10,3456,Delivered,629
15107,2024-10-18,23,Delivered,221
15108,2025-12-20,4063,Shipped,393
15109,2025-12-24,4900,Delivered,748
15110,2025-04-05,4558,Delivered,590
15111,2024-12-15,1375,Shipped,948
15112,2025-01-06,4080,Delivered,863
15113,2025-12-28,3153,Shipped,184
15114,2024-09-04,3238,Pending,693
15115,2025-08-17,3898,Delivered,91
15116,2024-07-16,629,Shipped,357
15117,2025-11-19,1340,Delivered,778
15118,2025-12-20,1691,Delivered,138
15119,2025-03-02,216,Delivered,457
15120,2025-05-01,4937,Delivered,100
15121,2025-07-24,2544,Pending,307
15122,2024-08-21,2057,Delivered,275
15123,2025-10-19,943,Delivered,579
15124,2025-02-26,3077,Delivered,324
15125,2026-05-31,4708,Returned,778
15126,2025-03-13,3149,Delivered,270
15127,2025-03-12,1659,Delivered,7
15128,2024-10-27,4708,Returned,734
15129,2026-02-14,1156,Shipped,458
15130,2025-05-30,610,Shipped,462
15131,2024-12-15,1873,Delivered,424
15132,2025-04-17,4325,Delivered,663
15133,2025-09-29,3643,Delivered,691
15134,2024-08-19,900,Pending,160
15135,2025-11-29,2864,Delivered,930
15136,2025-05-12,972,Shipped,961
15137,2026-01-20,1569,Delivered,545
15138,2025-06-02,3560,Delivered,20
15139,2026-05-28,3907,Delivered,108
15140,2025-11-14,2244,Delivered,760
15141,2025-07-25,3058,Delivered,975
15142,2025-06-15,633,Delivered,826
15143,2025-04-30,3297,Shipped,703
15144,2025-01-03,3084,Shipped,992
15145,2026-03-19,756,Shipped,56
15146,2026-05-10,2215,Delivered,2
15147,2024-09-14,665,Delivered,190
15148,2024-07-12,3213,Delivered,351
15149,2024-10-25,3716,Delivered,312
15150,2024-10-29,3781,Delivered,865
15151,2026-02-01,3235,Delivered,469
15152,2024-06-17,1578,Shipped,603
15153,2024-10-24,3905,Delivered,309
15154,2025-01-06,685,Shipped,346
15155,2025-09-10,23,Delivered,333
15156,2024-06-18,173,Shipped,822
15157,2025-12-26,1245,Delivered,56
15158,2025-11-11,2433,Pending,437
15159,2025-12-11,1523,Delivered,720
15160,2025-09-09,3976,Delivered,885
15161,2026-05-21,3426,Shipped,858
15162,2024-09-18,3074,Returned,343
15163,2025-10-06,1805,Shipped,919
15164,2025-05-12,3792,Delivered,856
15165,2025-10-21,104,Delivered,795
15166,2025-08-11,2428,Delivered,611
15167,2026-03-05,1,Returned,727
15168,2024-10-09,4327,Delivered,913
15169,2024-12-01,3424,Delivered,208
15170,2024-12-08,512,Returned,823
15171,2026-05-30,3096,Delivered,889
15172,2025-12-11,461,Delivered,880
15173,2024-12-13,414,Delivered,125
15174,2025-12-24,3255,Delivered,226
15175,2024-06-15,3551,Shipped,471
15176,2026-04-21,473,Delivered,61
15177,2025-04-29,2206,Delivered,472
15178,2024-09-25,4704,Delivered,698
15179,2024-08-21,3845,Delivered,442
15180,2024-10-02,1661,Delivered,590
15181,2025-08-22,2336,Delivered,34
15182,2026-03-20,4651,Returned,397
15183,2025-03-14,399,Delivered,278
15184,2025-06-21,3443,Shipped,884
15185,2026-04-26,1219,Delivered,884
15186,2024-08-11,4189,Delivered,526
15187,2025-09-22,4015,Delivered,319
15188,2026-01-09,3843,Delivered,577
15189,2024-12-28,4417,Delivered,517
15190,2025-02-21,1255,Delivered,222
15191,2025-08-29,3730,Delivered,413
15192,2025-04-08,4351,Shipped,551
15193,2025-11-22,3530,Cancelled,458
15194,2024-10-29,2078,Pending,192
15195,2026-04-03,1920,Delivered,799
15196,2026-05-14,293,Delivered,451
15197,2026-05-18,531,Pending,264
15198,2025-09-26,3999,Shipped,605
15199,2024-06-23,2908,Delivered,832
15200,2026-05-08,1593,Pending,822
15201,2024-10-18,1771,Delivered,879
15202,2025-10-13,1241,Shipped,90
15203,2025-10-05,538,Shipped,392
15204,2025-09-04,3655,Shipped,535
15205,2025-01-18,542,Delivered,549
15206,2025-02-22,1306,Pending,187
15207,2024-10-11,2407,Shipped,416
15208,2025-10-22,2528,Returned,658
15209,2024-10-02,976,Delivered,461
15210,2025-07-06,654,Delivered,334
15211,2025-11-23,459,Delivered,687
15212,2024-08-31,1374,Delivered,802
15213,2024-08-07,1775,Delivered,383
15214,2026-01-28,4670,Delivered,242
15215,2025-03-31,3844,Cancelled,88
15216,2026-02-20,1825,Delivered,670
15217,2025-09-07,514,Delivered,525
15218,2026-03-07,611,Shipped,391
15219,2025-06-10,4754,Shipped,27
15220,2025-08-16,2260,Pending,609
15221,2026-03-26,395,Delivered,752
15222,2024-12-12,2501,Delivered,269
15223,2025-01-07,492,Shipped,699
15224,2024-10-04,4476,Delivered,101
15225,2024-08-03,4955,Shipped,632
15226,2025-07-16,2089,Pending,507
15227,2025-05-31,4586,Delivered,96
15228,2026-02-13,596,Delivered,703
15229,2026-02-08,1316,Delivered,863
15230,2025-10-18,4382,Delivered,22
15231,2024-11-26,4101,Shipped,437
15232,2025-03-24,410,Delivered,847
15233,2025-12-11,4282,Delivered,985
15234,2025-11-24,2388,Delivered,83
15235,2025-08-17,3514,Pending,437
15236,2025-03-11,3185,Delivered,489
15237,2026-05-17,3823,Delivered,856
15238,2025-08-25,4992,Delivered,994
15239,2025-01-27,17,Delivered,887
15240,2024-09-22,3841,Delivered,993
15241,2024-06-17,245,Delivered,532
15242,2025-06-18,2824,Delivered,287
15243,2024-10-25,96,Delivered,664
15244,2025-04-20,3930,Delivered,701
15245,2026-04-03,4829,Returned,331
15246,2025-05-30,3967,Delivered,7
15247,2026-03-27,275,Delivered,203
15248,2025-09-29,685,Delivered,765
15249,2025-07-18,4260,Pending,95
15250,2026-06-08,3665,Delivered,572
15251,2026-01-08,4988,Delivered,792
15252,2025-06-23,1248,Delivered,626
15253,2025-07-28,2489,Delivered,480
15254,2025-11-25,3436,Delivered,983
15255,2024-07-05,824,Delivered,604
15256,2026-03-18,2837,Pending,955
15257,2026-03-23,1736,Delivered,372
15258,2026-04-18,617,Delivered,39
15259,2024-12-21,678,Delivered,882
15260,2024-06-16,3306,Delivered,269
15261,2026-03-20,1097,Cancelled,454
15262,2024-07-10,3984,Delivered,485
15263,2025-06-08,450,Delivered,592
15264,2026-01-03,2507,Pending,170
15265,2025-04-30,3463,Delivered,241
15266,2025-12-24,2953,Shipped,271
15267,2024-08-12,1627,Delivered,263
15268,2025-08-17,4410,Shipped,94
15269,2026-01-24,1975,Delivered,5
15270,2025-10-26,961,Delivered,664
15271,2024-12-12,2777,Delivered,617
15272,2025-03-17,2265,Shipped,689
15273,2025-09-19,3037,Pending,106
15274,2025-02-20,1727,Delivered,782
15275,2025-03-04,2970,Cancelled,826
15276,2025-06-26,2036,Delivered,958
15277,2026-01-27,1678,Delivered,15
15278,2025-04-28,4131,Shipped,625
15279,2026-02-09,4055,Delivered,474
15280,2025-09-21,2619,Pending,836
15281,2024-09-27,2620,Delivered,735
15282,2025-02-09,1806,Delivered,241
15283,2024-10-27,2058,Delivered,99
15284,2024-06-23,1676,Delivered,817
15285,2025-09-22,3954,Shipped,908
15286,2026-01-30,3543,Delivered,448
15287,2024-12-31,1359,Delivered,503
15288,2026-01-07,1617,Pending,383
15289,2025-04-26,156,Delivered,727
15290,2024-07-27,2122,Pending,334
15291,2026-01-16,2672,Shipped,46
15292,2024-07-22,2498,Shipped,175
15293,2025-07-13,2398,Delivered,879
15294,2025-12-13,4433,Delivered,389
15295,2026-01-05,1534,Delivered,356
15296,2024-10-06,4273,Delivered,185
15297,2025-04-28,4724,Delivered,751
15298,2026-04-10,3702,Delivered,439
15299,2025-04-08,1289,Delivered,370
15300,2025-11-13,4151,Returned,742
15301,2025-07-20,1783,Delivered,537
15302,2025-05-28,496,Delivered,552
15303,2024-06-12,1090,Shipped,140
15304,2025-07-07,3425,Delivered,208
15305,2025-04-22,678,Returned,472
15306,2025-06-07,3058,Shipped,66
15307,2026-03-01,692,Delivered,871
15308,2025-12-10,1112,Delivered,461
15309,2025-12-11,201,Cancelled,221
15310,2025-10-30,2464,Shipped,850
15311,2026-02-19,2340,Returned,455
15312,2026-06-10,3906,Pending,776
15313,2025-05-26,3111,Pending,558
15314,2024-06-27,4173,Delivered,432
15315,2024-12-28,1733,Shipped,92
15316,2025-04-30,1937,Cancelled,605
15317,2025-10-02,4816,Delivered,9
15318,2025-11-17,4301,Delivered,829
15319,2025-07-26,2727,Delivered,189
15320,2024-07-08,4421,Returned,564
15321,2024-08-31,617,Shipped,722
15322,2024-08-09,1230,Delivered,796
15323,2026-05-20,1827,Cancelled,890
15324,2024-09-16,3198,Shipped,339
15325,2026-04-17,3711,Delivered,373
15326,2025-09-19,1600,Shipped,499
15327,2025-09-03,3187,Delivered,296
15328,2025-05-25,2722,Delivered,642
15329,2025-02-16,2685,Pending,159
15330,2025-02-17,1385,Delivered,555
15331,2024-06-14,1684,Shipped,791
15332,2026-05-07,3342,Shipped,693
15333,2026-05-10,2203,Shipped,135
15334,2024-06-28,4818,Delivered,752
15335,2025-03-24,3168,Delivered,531
15336,2025-03-21,466,Delivered,573
15337,2025-05-24,3081,Delivered,747
15338,2025-10-28,3544,Delivered,817
15339,2025-07-15,1659,Delivered,270
15340,2026-05-24,2785,Delivered,974
15341,2025-08-30,3149,Delivered,542
15342,2025-08-20,1636,Delivered,156
15343,2024-10-23,1155,Delivered,150
15344,2025-09-11,4770,Delivered,749
15345,2024-12-05,3095,Delivered,711
15346,2024-09-01,1520,Delivered,383
15347,2026-06-09,4059,Shipped,109
15348,2024-12-05,469,Delivered,667
15349,2024-12-24,1562,Delivered,369
15350,2025-06-29,3086,Delivered,667
15351,2025-02-24,3402,Pending,324
15352,2025-08-20,284,Delivered,393
15353,2024-06-29,2459,Delivered,220
15354,2026-03-19,2615,Delivered,542
15355,2024-12-21,4476,Delivered,692
15356,2025-04-25,14,Delivered,966
15357,2026-05-19,4493,Pending,778
15358,2025-02-17,4252,Returned,781
15359,2025-07-23,255,Delivered,94
15360,2025-12-15,30,Delivered,290
15361,2026-04-06,4882,Shipped,937
15362,2025-11-28,1674,Shipped,27
15363,2026-02-25,2003,Shipped,424
15364,2025-08-04,4189,Delivered,666
15365,2026-02-22,2734,Cancelled,679
15366,2025-03-28,4142,Delivered,801
15367,2024-06-20,2229,Delivered,853
15368,2025-01-12,3998,Delivered,116
15369,2025-03-31,1626,Delivered,880
15370,2026-03-06,4050,Cancelled,875
15371,2024-08-07,3414,Delivered,573
15372,2025-02-25,1833,Shipped,75
15373,2026-05-02,4812,Delivered,945
15374,2024-06-12,4132,Delivered,312
15375,2025-09-16,1909,Delivered,305
15376,2024-06-17,1972,Delivered,606
15377,2025-11-12,3842,Delivered,500
15378,2025-10-16,2699,Returned,385
15379,2026-01-13,4200,Shipped,268
15380,2025-02-16,1447,Delivered,125
15381,2026-02-24,4556,Shipped,34
15382,2026-05-14,539,Shipped,869
15383,2024-10-10,3871,Delivered,171
15384,2025-07-12,4902,Delivered,977
15385,2025-01-10,1872,Delivered,164
15386,2025-08-07,3166,Delivered,709
15387,2024-07-14,3611,Delivered,8
15388,2025-06-07,1780,Delivered,703
15389,2025-02-05,1741,Delivered,74
15390,2025-06-24,4009,Delivered,459
15391,2025-11-04,139,Delivered,721
15392,2025-03-01,2003,Pending,506
15393,2024-08-25,2579,Delivered,565
15394,2025-02-12,753,Pending,546
15395,2024-07-15,2601,Delivered,171
15396,2025-09-27,199,Delivered,25
15397,2025-10-18,2144,Delivered,353
15398,2024-09-26,1068,Pending,172
15399,2026-06-01,3247,Delivered,910
15400,2024-07-28,4641,Delivered,589
15401,2026-02-22,2820,Delivered,957
15402,2026-04-03,349,Delivered,921
15403,2025-01-31,569,Delivered,675
15404,2025-12-13,1482,Shipped,66
15405,2025-08-15,1848,Delivered,653
15406,2024-09-23,1392,Delivered,557
15407,2026-03-15,148,Delivered,679
15408,2024-12-18,3677,Returned,181
15409,2025-10-25,245,Pending,669
15410,2025-03-04,4588,Pending,94
15411,2026-02-20,4889,Delivered,77
15412,2026-02-15,2272,Delivered,397
15413,2026-04-09,675,Pending,242
15414,2025-03-06,3302,Delivered,477
