shipping_id,order_id,delivery_status,shipping_date,return_date
14411,14411,Shipped,2025-03-21,
14412,14412,Delivered,2024-09-01,
14413,14413,Delivered,2025-08-27,
14414,14414,Delivered,2024-08-05,
14415,14415,Delivered,2026-02-05,
14416,14416,Delivered,2024-10-24,
14417,14417,Delivered,2025-08-23,
14418,14418,Shipped,2024-11-14,
14419,14419,Shipped,2025-11-28,
14420,14420,Delivered,2025-04-04,
14421,14421,Cancelled,2026-04-19,
14422,14422,Delivered,2025-03-06,
14423,14423,Delivered,2026-02-14,
14424,14424,Delivered,2025-11-15,
14425,14425,Returned,2025-01-30,2025-07-24
14426,14426,Delivered,2024-11-12,
14427,14427,Shipped,2026-05-12,
14428,14428,Delivered,2024-08-11,
14429,14429,Shipped,2026-03-19,
14430,14430,Delivered,2026-03-16,
14431,14431,Delivered,2026-03-28,
14432,14432,Delivered,2025-04-08,
14433,14433,Delivered,2026-02-11,
14434,14434,Delivered,2024-11-14,
14435,14435,Pending,2025-06-09,
14436,14436,Shipped,2024-09-08,
14437,14437,Delivered,2024-09-29,
14438,14438,Delivered,2025-05-20,
14439,14439,Pending,2025-06-24,
14440,14440,Pending,2026-01-09,
14441,14441,Delivered,2025-06-26,
14442,14442,Shipped,2025-02-02,
14443,14443,Delivered,2026-04-05,
14444,14444,Delivered,2024-09-12,
14445,14445,Delivered,2025-01-02,
14446,14446,Delivered,2025-05-03,
14447,14447,Delivered,2025-09-14,
14448,14448,Delivered,2024-10-14,
14449,14449,Delivered,2026-02-17,
14450,14450,Delivered,2026-04-12,
14451,14451,Returned,2026-05-25,2026-01-09
14452,14452,Delivered,2025-04-10,
14453,14453,Pending,2025-10-26,
14454,14454,Pending,2025-02-12,
14455,14455,Delivered,2025-01-18,
14456,14456,Shipped,2025-10-28,
14457,14457,Shipped,2026-03-11,
14458,14458,Delivered,2025-02-07,
14459,14459,Returned,2024-08-26,2026-02-21
14460,14460,Pending,2024-12-08,
14461,14461,Pending,2025-03-10,
14462,14462,Delivered,2026-03-06,
14463,14463,Delivered,2024-08-10,
14464,14464,Pending,2024-06-19,
14465,14465,Delivered,2025-11-19,
14466,14466,Pending,2025-08-04,
14467,14467,Delivered,2025-10-26,
14468,14468,Delivered,2025-08-22,
14469,14469,Delivered,2026-04-12,
14470,14470,Shipped,2025-01-03,
14471,14471,Delivered,2024-12-28,
14472,14472,Delivered,2024-08-17,
14473,14473,Delivered,2026-05-12,
14474,14474,Delivered,2024-06-10,
14475,14475,Delivered,2025-12-02,
14476,14476,Delivered,2026-06-05,
14477,14477,Delivered,2025-08-07,
14478,14478,Shipped,2025-05-01,
14479,14479,Delivered,2025-01-21,
14480,14480,Delivered,2025-01-08,
14481,14481,Shipped,2026-02-22,
14482,14482,Delivered,2025-05-28,
14483,14483,Pending,2025-07-23,
14484,14484,Shipped,2024-07-04,
14485,14485,Delivered,2024-08-15,
14486,14486,Delivered,2025-02-07,
14487,14487,Delivered,2025-03-13,
14488,14488,Delivered,2026-05-01,
14489,14489,Shipped,2025-01-28,
14490,14490,Delivered,2024-07-09,
14491,14491,Shipped,2024-12-22,
14492,14492,Shipped,2025-07-03,
14493,14493,Delivered,2025-03-15,
14494,14494,Delivered,2025-08-13,
14495,14495,Pending,2024-12-23,
14496,14496,Delivered,2026-05-17,
14497,14497,Delivered,2026-02-28,
14498,14498,Shipped,2025-10-15,
14499,14499,Delivered,2025-07-25,
14500,14500,Delivered,2024-06-25,
14501,14501,Returned,2025-07-29,2025-09-05
14502,14502,Delivered,2024-07-23,
14503,14503,Delivered,2025-04-24,
14504,14504,Delivered,2025-08-13,
14505,14505,Delivered,2024-12-06,
14506,14506,Returned,2026-04-22,2026-05-12
14507,14507,Delivered,2025-08-27,
14508,14508,Shipped,2025-09-26,
14509,14509,Delivered,2026-04-23,
14510,14510,Delivered,2025-01-10,
14511,14511,Delivered,2024-07-12,
14512,14512,Delivered,2025-10-19,
14513,14513,Delivered,2025-08-31,
14514,14514,Returned,2025-06-20,2025-07-17
14515,14515,Delivered,2024-08-06,
14516,14516,Pending,2024-12-08,
14517,14517,Delivered,2025-09-09,
14518,14518,Delivered,2024-08-11,
14519,14519,Delivered,2026-04-30,
14520,14520,Delivered,2025-02-03,
14521,14521,Delivered,2025-02-28,
14522,14522,Shipped,2024-08-02,
14523,14523,Shipped,2025-01-10,
14524,14524,Delivered,2026-04-06,
14525,14525,Delivered,2024-07-19,
14526,14526,Shipped,2026-03-28,
14527,14527,Delivered,2024-09-22,
14528,14528,Returned,2025-12-04,2026-02-02
14529,14529,Delivered,2025-10-18,
14530,14530,Delivered,2025-11-16,
14531,14531,Shipped,2025-09-15,
14532,14532,Delivered,2026-02-13,
14533,14533,Delivered,2025-11-25,
14534,14534,Delivered,2026-01-06,
14535,14535,Delivered,2024-11-21,
14536,14536,Cancelled,2025-06-05,
14537,14537,Delivered,2024-08-17,
14538,14538,Returned,2026-02-10,2025-10-06
14539,14539,Delivered,2025-10-23,
14540,14540,Shipped,2025-01-05,
14541,14541,Delivered,2025-11-30,
14542,14542,Delivered,2025-04-26,
14543,14543,Delivered,2024-07-28,
14544,14544,Delivered,2025-10-07,
14545,14545,Delivered,2024-08-17,
14546,14546,Delivered,2025-11-08,
14547,14547,Delivered,2026-02-08,
14548,14548,Shipped,2025-06-12,
14549,14549,Delivered,2024-10-20,
14550,14550,Delivered,2026-03-23,
14551,14551,Delivered,2024-09-26,
14552,14552,Shipped,2026-03-25,
14553,14553,Delivered,2025-01-24,
14554,14554,Delivered,2024-08-10,
14555,14555,Delivered,2024-11-23,
14556,14556,Delivered,2024-07-06,
14557,14557,Delivered,2025-07-08,
14558,14558,Pending,2025-10-14,
14559,14559,Delivered,2025-12-02,
14560,14560,Delivered,2024-12-22,
14561,14561,Pending,2024-11-06,
14562,14562,Pending,2025-06-26,
14563,14563,Delivered,2025-03-16,
14564,14564,Delivered,2026-04-09,
14565,14565,Delivered,2025-05-27,
14566,14566,Cancelled,2025-02-06,
14567,14567,Cancelled,2025-05-08,
14568,14568,Delivered,2026-05-11,
14569,14569,Delivered,2025-12-17,
14570,14570,Shipped,2026-01-09,
14571,14571,Shipped,2025-08-29,
14572,14572,Pending,2025-01-14,
14573,14573,Delivered,2026-04-24,
14574,14574,Shipped,2024-08-31,
14575,14575,Delivered,2025-03-27,
14576,14576,Delivered,2025-02-12,
14577,14577,Shipped,2026-05-25,
14578,14578,Pending,2026-02-17,
14579,14579,Delivered,2024-10-02,
14580,14580,Delivered,2026-03-15,
14581,14581,Delivered,2025-06-18,
14582,14582,Returned,2025-06-19,2025-07-06
14583,14583,Delivered,2026-04-16,
14584,14584,Delivered,2025-02-04,
14585,14585,Pending,2025-07-03,
14586,14586,Delivered,2024-08-07,
14587,14587,Delivered,2025-03-08,
14588,14588,Delivered,2025-02-27,
14589,14589,Shipped,2024-10-29,
14590,14590,Pending,2024-11-18,
14591,14591,Pending,2025-06-28,
14592,14592,Shipped,2024-08-19,
14593,14593,Delivered,2024-06-10,
14594,14594,Returned,2025-03-14,2025-10-24
14595,14595,Delivered,2025-05-26,
14596,14596,Delivered,2026-04-03,
14597,14597,Pending,2025-11-25,
14598,14598,Delivered,2026-03-27,
14599,14599,Shipped,2025-02-20,
14600,14600,Delivered,2024-12-27,
14601,14601,Delivered,2026-04-20,
14602,14602,Delivered,2024-07-15,
14603,14603,Delivered,2024-11-11,
14604,14604,Delivered,2025-09-01,
14605,14605,Delivered,2025-08-26,
14606,14606,Delivered,2024-12-10,
14607,14607,Delivered,2025-08-07,
14608,14608,Delivered,2024-09-08,
14609,14609,Delivered,2026-04-01,
14610,14610,Delivered,2025-02-25,
14611,14611,Pending,2024-09-27,
14612,14612,Delivered,2026-05-02,
14613,14613,Delivered,2024-12-10,
14614,14614,Delivered,2025-11-09,
14615,14615,Delivered,2026-01-20,
14616,14616,Shipped,2026-06-02,
14617,14617,Delivered,2025-01-22,
14618,14618,Returned,2026-03-08,2026-03-25
14619,14619,Delivered,2025-10-03,
14620,14620,Shipped,2024-07-25,
14621,14621,Cancelled,2025-12-12,
14622,14622,Delivered,2025-08-04,
14623,14623,Pending,2025-05-24,
14624,14624,Delivered,2024-08-06,
14625,14625,Cancelled,2025-06-22,
14626,14626,Returned,2024-09-27,2026-05-03
14627,14627,Delivered,2024-11-07,
14628,14628,Shipped,2025-07-05,
14629,14629,Delivered,2025-10-29,
14630,14630,Delivered,2025-03-24,
14631,14631,Delivered,2025-12-03,
14632,14632,Delivered,2026-02-25,
14633,14633,Delivered,2026-03-08,
14634,14634,Returned,2025-04-10,2026-03-01
14635,14635,Delivered,2026-04-03,
14636,14636,Delivered,2026-02-17,
14637,14637,Delivered,2024-08-23,
14638,14638,Delivered,2025-08-02,
14639,14639,Delivered,2025-08-24,
14640,14640,Pending,2025-09-04,
14641,14641,Delivered,2025-05-08,
14642,14642,Shipped,2024-12-20,
14643,14643,Delivered,2024-11-02,
14644,14644,Shipped,2024-07-27,
14645,14645,Returned,2025-12-25,2026-03-31
14646,14646,Delivered,2025-04-26,
14647,14647,Pending,2024-07-28,
14648,14648,Delivered,2024-06-14,
14649,14649,Delivered,2025-09-22,
14650,14650,Delivered,2025-04-05,
14651,14651,Shipped,2026-04-26,
14652,14652,Shipped,2026-01-10,
14653,14653,Cancelled,2024-09-10,
14654,14654,Delivered,2025-02-27,
14655,14655,Delivered,2026-04-12,
14656,14656,Delivered,2025-08-09,
14657,14657,Delivered,2024-10-17,
14658,14658,Delivered,2024-11-24,
14659,14659,Pending,2024-09-11,
14660,14660,Delivered,2025-12-02,
14661,14661,Delivered,2025-05-02,
14662,14662,Delivered,2026-03-31,
14663,14663,Delivered,2025-01-22,
14664,14664,Shipped,2025-08-15,
14665,14665,Shipped,2025-07-14,
14666,14666,Delivered,2024-10-02,
14667,14667,Delivered,2025-06-26,
14668,14668,Delivered,2024-07-08,
14669,14669,Delivered,2026-01-12,
14670,14670,Delivered,2024-08-17,
14671,14671,Delivered,2025-05-24,
14672,14672,Shipped,2025-03-15,
14673,14673,Pending,2026-01-03,
14674,14674,Shipped,2025-01-11,
14675,14675,Pending,2025-02-19,
14676,14676,Delivered,2024-09-30,
14677,14677,Shipped,2025-10-26,
14678,14678,Delivered,2024-12-29,
14679,14679,Delivered,2024-09-16,
14680,14680,Shipped,2024-09-22,
14681,14681,Shipped,2025-01-22,
14682,14682,Delivered,2025-01-09,
14683,14683,Returned,2025-11-20,2025-08-28
14684,14684,Delivered,2026-05-15,
14685,14685,Delivered,2025-06-20,
14686,14686,Delivered,2026-01-01,
14687,14687,Delivered,2025-07-23,
14688,14688,Delivered,2025-07-15,
14689,14689,Delivered,2026-05-05,
14690,14690,Delivered,2026-05-29,
14691,14691,Delivered,2026-04-08,
14692,14692,Pending,2025-06-30,
14693,14693,Delivered,2024-11-12,
14694,14694,Delivered,2024-12-02,
14695,14695,Shipped,2024-09-25,
14696,14696,Delivered,2025-11-12,
14697,14697,Delivered,2025-07-02,
14698,14698,Delivered,2025-03-13,
14699,14699,Delivered,2025-06-09,
14700,14700,Delivered,2026-02-12,
14701,14701,Delivered,2025-05-17,
14702,14702,Shipped,2024-11-22,
14703,14703,Delivered,2026-06-05,
14704,14704,Delivered,2026-05-13,
14705,14705,Delivered,2025-12-16,
14706,14706,Delivered,2024-10-06,
14707,14707,Delivered,2025-08-19,
14708,14708,Delivered,2024-11-04,
14709,14709,Delivered,2025-04-23,
14710,14710,Delivered,2025-01-22,
14711,14711,Delivered,2026-04-13,
14712,14712,Delivered,2024-07-18,
14713,14713,Delivered,2024-11-13,
14714,14714,Shipped,2025-02-07,
14715,14715,Delivered,2024-10-14,
14716,14716,Shipped,2025-09-29,
14717,14717,Delivered,2024-08-13,
14718,14718,Returned,2024-12-16,2026-03-15
14719,14719,Shipped,2025-10-02,
14720,14720,Delivered,2025-10-31,
14721,14721,Delivered,2025-08-19,
14722,14722,Delivered,2026-04-16,
14723,14723,Shipped,2025-04-13,
14724,14724,Delivered,2025-02-05,
14725,14725,Delivered,2025-04-30,
14726,14726,Cancelled,2025-12-04,
14727,14727,Delivered,2025-03-17,
14728,14728,Delivered,2026-05-20,
14729,14729,Delivered,2024-12-20,
14730,14730,Delivered,2025-08-27,
14731,14731,Delivered,2024-06-29,
14732,14732,Delivered,2024-11-07,
14733,14733,Shipped,2026-04-12,
14734,14734,Pending,2025-09-17,
14735,14735,Shipped,2026-03-29,
14736,14736,Delivered,2026-02-26,
14737,14737,Pending,2024-11-09,
14738,14738,Pending,2024-06-30,
14739,14739,Delivered,2024-12-14,
14740,14740,Pending,2024-07-13,
14741,14741,Delivered,2026-05-10,
14742,14742,Cancelled,2026-01-23,
14743,14743,Delivered,2025-04-29,
14744,14744,Delivered,2025-10-25,
14745,14745,Shipped,2025-10-13,
14746,14746,Delivered,2025-02-22,
14747,14747,Shipped,2026-04-11,
14748,14748,Delivered,2026-05-12,
14749,14749,Delivered,2025-11-20,
14750,14750,Cancelled,2026-01-20,
14751,14751,Delivered,2025-05-06,
14752,14752,Delivered,2024-10-10,
14753,14753,Shipped,2025-01-03,
14754,14754,Delivered,2024-12-26,
14755,14755,Pending,2025-07-25,
14756,14756,Pending,2025-11-14,
14757,14757,Cancelled,2025-08-13,
14758,14758,Delivered,2025-08-24,
14759,14759,Delivered,2024-11-16,
14760,14760,Pending,2024-08-15,
14761,14761,Delivered,2025-06-17,
14762,14762,Delivered,2024-09-01,
14763,14763,Shipped,2025-10-08,
14764,14764,Delivered,2024-10-22,
14765,14765,Delivered,2024-10-03,
14766,14766,Pending,2025-08-07,
14767,14767,Delivered,2024-12-28,
14768,14768,Delivered,2026-02-05,
14769,14769,Delivered,2025-02-11,
14770,14770,Delivered,2025-03-24,
14771,14771,Shipped,2025-02-25,
14772,14772,Delivered,2024-11-28,
14773,14773,Delivered,2025-04-17,
14774,14774,Delivered,2025-05-14,
14775,14775,Delivered,2024-08-17,
14776,14776,Cancelled,2025-08-17,
14777,14777,Delivered,2024-12-10,
14778,14778,Pending,2024-08-09,
14779,14779,Pending,2025-12-09,
14780,14780,Delivered,2025-02-06,
14781,14781,Pending,2025-05-27,
14782,14782,Delivered,2024-07-22,
14783,14783,Delivered,2024-11-13,
14784,14784,Delivered,2025-05-09,
14785,14785,Shipped,2026-05-29,
14786,14786,Delivered,2026-06-02,
14787,14787,Delivered,2024-08-02,
14788,14788,Returned,2024-10-18,2025-08-12
14789,14789,Delivered,2025-03-13,
14790,14790,Delivered,2025-01-22,
14791,14791,Delivered,2024-10-25,
14792,14792,Shipped,2025-11-16,
14793,14793,Delivered,2026-02-27,
14794,14794,Delivered,2025-04-12,
14795,14795,Delivered,2025-04-26,
14796,14796,Pending,2025-03-15,
14797,14797,Delivered,2025-01-13,
14798,14798,Shipped,2025-01-20,
14799,14799,Delivered,2025-08-06,
14800,14800,Delivered,2025-04-28,
14801,14801,Returned,2025-02-03,2026-03-11
14802,14802,Delivered,2024-08-22,
14803,14803,Delivered,2024-07-21,
14804,14804,Delivered,2026-03-22,
14805,14805,Delivered,2025-09-10,
14806,14806,Shipped,2025-05-31,
14807,14807,Delivered,2025-07-16,
14808,14808,Delivered,2025-07-02,
14809,14809,Delivered,2025-10-02,
14810,14810,Delivered,2024-06-17,
14811,14811,Delivered,2025-11-18,
14812,14812,Delivered,2025-01-11,
14813,14813,Delivered,2024-10-26,
14814,14814,Shipped,2025-10-02,
14815,14815,Delivered,2024-11-04,
14816,14816,Delivered,2025-02-25,
14817,14817,Shipped,2025-07-12,
14818,14818,Delivered,2025-03-10,
14819,14819,Cancelled,2025-10-30,
14820,14820,Delivered,2025-11-19,
14821,14821,Delivered,2024-07-15,
14822,14822,Delivered,2026-03-11,
14823,14823,Delivered,2026-05-31,
14824,14824,Delivered,2026-03-24,
14825,14825,Delivered,2024-10-09,
14826,14826,Delivered,2024-08-22,
14827,14827,Shipped,2024-10-14,
14828,14828,Shipped,2024-09-02,
14829,14829,Cancelled,2026-04-16,
14830,14830,Delivered,2025-12-23,
14831,14831,Delivered,2025-05-30,
14832,14832,Delivered,2024-06-16,
14833,14833,Shipped,2025-02-07,
14834,14834,Delivered,2024-12-06,
14835,14835,Delivered,2025-06-26,
14836,14836,Delivered,2024-08-27,
14837,14837,Delivered,2026-04-25,
14838,14838,Delivered,2025-12-27,
14839,14839,Delivered,2025-06-30,
14840,14840,Delivered,2024-11-01,
14841,14841,Delivered,2025-04-27,
14842,14842,Delivered,2026-02-12,
14843,14843,Shipped,2025-01-12,
14844,14844,Pending,2025-01-10,
14845,14845,Delivered,2025-01-17,
14846,14846,Delivered,2024-11-21,
14847,14847,Shipped,2026-02-05,
14848,14848,Delivered,2024-08-02,
14849,14849,Delivered,2024-06-14,
14850,14850,Delivered,2025-04-13,
14851,14851,Delivered,2026-02-11,
14852,14852,Delivered,2025-05-13,
14853,14853,Shipped,2025-08-24,
14854,14854,Delivered,2024-11-17,
14855,14855,Delivered,2025-07-10,
14856,14856,Delivered,2025-12-09,
14857,14857,Delivered,2025-09-27,
14858,14858,Delivered,2024-08-22,
14859,14859,Delivered,2025-08-10,
14860,14860,Delivered,2024-10-06,
14861,14861,Delivered,2026-05-07,
14862,14862,Shipped,2025-07-14,
14863,14863,Delivered,2024-11-20,
14864,14864,Delivered,2026-01-14,
14865,14865,Pending,2026-02-11,
14866,14866,Delivered,2026-01-08,
14867,14867,Shipped,2024-07-19,
14868,14868,Pending,2026-04-24,
14869,14869,Delivered,2024-12-15,
14870,14870,Delivered,2024-12-22,
14871,14871,Shipped,2026-04-08,
14872,14872,Delivered,2025-04-09,
14873,14873,Delivered,2025-07-16,
14874,14874,Delivered,2026-04-21,
14875,14875,Delivered,2024-10-18,
14876,14876,Delivered,2024-12-06,
14877,14877,Delivered,2026-06-06,
14878,14878,Cancelled,2025-02-04,
14879,14879,Delivered,2026-05-01,
14880,14880,Delivered,2025-10-16,
14881,14881,Delivered,2026-02-14,
14882,14882,Pending,2025-04-10,
14883,14883,Delivered,2024-08-04,
14884,14884,Delivered,2026-03-04,
14885,14885,Pending,2024-08-19,
14886,14886,Delivered,2026-04-26,
14887,14887,Delivered,2024-10-25,
14888,14888,Pending,2025-06-12,
14889,14889,Delivered,2025-09-27,
14890,14890,Delivered,2025-08-03,
14891,14891,Delivered,2025-06-28,
14892,14892,Shipped,2025-05-14,
14893,14893,Delivered,2025-08-16,
14894,14894,Pending,2025-01-23,
14895,14895,Delivered,2025-01-19,
14896,14896,Delivered,2025-06-27,
14897,14897,Shipped,2025-07-13,
14898,14898,Delivered,2025-07-25,
14899,14899,Shipped,2026-04-03,
14900,14900,Delivered,2026-05-08,
14901,14901,Shipped,2025-12-16,
14902,14902,Delivered,2025-04-05,
14903,14903,Cancelled,2025-01-22,
14904,14904,Shipped,2024-12-29,
14905,14905,Delivered,2026-01-23,
14906,14906,Delivered,2026-05-10,
14907,14907,Delivered,2025-09-27,
14908,14908,Shipped,2025-02-07,
14909,14909,Shipped,2025-12-02,
14910,14910,Delivered,2026-06-10,
14911,14911,Delivered,2026-05-21,
14912,14912,Returned,2024-11-29,2026-05-08
14913,14913,Delivered,2024-06-15,
14914,14914,Returned,2026-05-29,2026-03-06
14915,14915,Delivered,2025-09-10,
14916,14916,Delivered,2026-05-01,
14917,14917,Delivered,2024-12-18,
14918,14918,Delivered,2024-09-27,
14919,14919,Pending,2024-10-17,
14920,14920,Delivered,2024-07-20,
14921,14921,Delivered,2024-08-17,
14922,14922,Delivered,2025-05-16,
14923,14923,Delivered,2026-05-11,
14924,14924,Delivered,2026-04-05,
14925,14925,Delivered,2025-04-28,
14926,14926,Delivered,2025-10-12,
14927,14927,Pending,2025-06-11,
14928,14928,Delivered,2024-06-30,
14929,14929,Shipped,2025-11-30,
14930,14930,Delivered,2024-07-22,
14931,14931,Delivered,2026-02-14,
14932,14932,Delivered,2025-07-29,
14933,14933,Delivered,2024-11-13,
14934,14934,Delivered,2026-03-01,
14935,14935,Delivered,2025-10-24,
14936,14936,Delivered,2025-07-27,
14937,14937,Delivered,2025-04-10,
14938,14938,Delivered,2024-09-26,
14939,14939,Delivered,2025-12-14,
14940,14940,Shipped,2026-03-29,
14941,14941,Delivered,2024-06-30,
14942,14942,Delivered,2026-05-27,
14943,14943,Delivered,2026-05-30,
14944,14944,Delivered,2024-06-24,
14945,14945,Delivered,2024-07-26,
14946,14946,Cancelled,2025-08-13,
14947,14947,Delivered,2025-12-15,
14948,14948,Delivered,2024-12-03,
14949,14949,Delivered,2025-04-07,
14950,14950,Delivered,2025-09-23,
14951,14951,Shipped,2024-09-10,
14952,14952,Delivered,2025-11-24,
14953,14953,Delivered,2025-04-14,
14954,14954,Delivered,2025-08-02,
14955,14955,Shipped,2025-09-28,
14956,14956,Delivered,2025-12-16,
14957,14957,Delivered,2025-11-07,
14958,14958,Shipped,2026-02-15,
14959,14959,Delivered,2025-05-25,
14960,14960,Pending,2024-09-10,
14961,14961,Delivered,2025-01-14,
14962,14962,Delivered,2025-02-06,
14963,14963,Pending,2025-08-16,
14964,14964,Returned,2026-06-04,2025-07-29
14965,14965,Delivered,2024-07-27,
14966,14966,Pending,2026-01-14,
14967,14967,Pending,2024-06-13,
14968,14968,Shipped,2025-03-03,
14969,14969,Shipped,2024-10-24,
14970,14970,Delivered,2026-05-14,
14971,14971,Delivered,2024-07-05,
14972,14972,Delivered,2025-01-16,
14973,14973,Delivered,2025-08-27,
14974,14974,Delivered,2025-09-29,
14975,14975,Delivered,2025-10-28,
14976,14976,Delivered,2025-01-16,
14977,14977,Delivered,2024-09-12,
14978,14978,Shipped,2026-05-09,
14979,14979,Delivered,2024-11-15,
14980,14980,Pending,2024-07-08,
14981,14981,Delivered,2026-02-10,
14982,14982,Delivered,2026-01-05,
14983,14983,Delivered,2025-03-06,
14984,14984,Delivered,2025-06-01,
14985,14985,Cancelled,2026-05-03,
14986,14986,Delivered,2026-06-04,
14987,14987,Delivered,2024-08-09,
14988,14988,Delivered,2025-04-19,
14989,14989,Delivered,2024-10-24,
14990,14990,Delivered,2025-01-01,
14991,14991,Delivered,2025-04-16,
14992,14992,Delivered,2025-02-24,
14993,14993,Delivered,2024-12-11,
14994,14994,Delivered,2024-08-15,
14995,14995,Pending,2025-08-10,
14996,14996,Delivered,2026-03-15,
14997,14997,Delivered,2026-05-09,
14998,14998,Delivered,2024-06-27,
14999,14999,Returned,2025-09-17,2025-11-22
15000,15000,Delivered,2026-01-27,
15001,15001,Pending,2024-09-22,
15002,15002,Shipped,2024-07-17,
15003,15003,Shipped,2026-01-27,
15004,15004,Delivered,2024-11-07,
15005,15005,Shipped,2025-09-22,
15006,15006,Delivered,2026-03-13,
15007,15007,Returned,2025-03-26,2026-04-07
15008,15008,Delivered,2025-01-26,
15009,15009,Delivered,2024-06-12,
15010,15010,Delivered,2024-07-23,
15011,15011,Delivered,2025-08-14,
15012,15012,Returned,2025-02-14,2025-12-07
15013,15013,Delivered,2026-04-27,
15014,15014,Pending,2025-03-07,
15015,15015,Cancelled,2026-05-05,
15016,15016,Returned,2025-06-12,2026-04-01
15017,15017,Delivered,2024-10-01,
15018,15018,Shipped,2024-09-15,
15019,15019,Delivered,2024-12-26,
15020,15020,Delivered,2024-10-28,
15021,15021,Delivered,2025-08-16,
15022,15022,Delivered,2025-05-21,
15023,15023,Delivered,2025-01-31,
15024,15024,Delivered,2026-04-05,
15025,15025,Cancelled,2024-12-29,
15026,15026,Delivered,2025-07-15,
15027,15027,Delivered,2025-12-17,
15028,15028,Delivered,2025-01-03,
15029,15029,Delivered,2025-04-09,
15030,15030,Delivered,2025-06-07,
15031,15031,Returned,2025-11-22,2025-10-02
15032,15032,Delivered,2025-09-19,
15033,15033,Delivered,2024-08-12,
15034,15034,Delivered,2026-05-04,
15035,15035,Delivered,2024-06-30,
15036,15036,Shipped,2025-07-19,
15037,15037,Delivered,2024-12-14,
15038,15038,Delivered,2026-02-04,
15039,15039,Cancelled,2025-09-01,
15040,15040,Delivered,2024-11-08,
15041,15041,Delivered,2025-12-21,
15042,15042,Delivered,2024-12-24,
15043,15043,Delivered,2025-06-04,
15044,15044,Delivered,2025-07-04,
15045,15045,Delivered,2025-10-08,
15046,15046,Delivered,2025-02-26,
15047,15047,Delivered,2024-11-02,
15048,15048,Pending,2025-02-23,
15049,15049,Shipped,2024-10-30,
15050,15050,Delivered,2025-08-23,
15051,15051,Delivered,2024-09-21,
15052,15052,Delivered,2024-06-13,
15053,15053,Delivered,2026-04-28,
15054,15054,Delivered,2025-09-02,
15055,15055,Shipped,2025-06-22,
15056,15056,Delivered,2025-02-11,
15057,15057,Delivered,2026-04-20,
15058,15058,Delivered,2025-11-16,
15059,15059,Delivered,2026-02-05,
15060,15060,Returned,2025-05-17,2026-05-13
15061,15061,Delivered,2025-07-24,
15062,15062,Delivered,2025-02-01,
15063,15063,Delivered,2025-05-22,
15064,15064,Shipped,2025-03-07,
15065,15065,Delivered,2025-10-19,
15066,15066,Delivered,2024-12-11,
15067,15067,Delivered,2024-06-10,
15068,15068,Shipped,2024-08-19,
15069,15069,Delivered,2026-03-03,
15070,15070,Delivered,2025-03-31,
15071,15071,Delivered,2024-08-30,
15072,15072,Delivered,2025-05-30,
15073,15073,Delivered,2025-09-22,
15074,15074,Shipped,2025-08-01,
15075,15075,Delivered,2024-12-08,
15076,15076,Delivered,2024-07-07,
15077,15077,Delivered,2025-10-13,
15078,15078,Delivered,2025-12-20,
15079,15079,Pending,2026-01-25,
15080,15080,Delivered,2026-02-19,
15081,15081,Shipped,2025-09-08,
15082,15082,Delivered,2025-07-31,
15083,15083,Delivered,2025-02-18,
15084,15084,Delivered,2026-01-21,
15085,15085,Delivered,2024-06-18,
15086,15086,Shipped,2025-04-11,
15087,15087,Delivered,2025-12-12,
15088,15088,Delivered,2024-08-13,
15089,15089,Returned,2025-07-28,2026-05-12
15090,15090,Returned,2025-02-15,2026-03-14
15091,15091,Shipped,2026-02-01,
15092,15092,Shipped,2024-12-16,
15093,15093,Pending,2025-08-03,
15094,15094,Shipped,2025-04-02,
15095,15095,Delivered,2026-05-05,
15096,15096,Delivered,2024-11-27,
15097,15097,Shipped,2025-06-08,
15098,15098,Delivered,2024-10-23,
15099,15099,Delivered,2024-07-17,
15100,15100,Delivered,2024-06-29,
15101,15101,Delivered,2025-06-09,
15102,15102,Delivered,2024-11-03,
15103,15103,Delivered,2025-09-18,
15104,15104,Delivered,2026-02-07,
15105,15105,Pending,2026-01-14,
15106,15106,Delivered,2024-07-09,
15107,15107,Delivered,2024-07-17,
15108,15108,Shipped,2025-01-29,
15109,15109,Delivered,2025-07-14,
15110,15110,Delivered,2024-08-05,
15111,15111,Shipped,2024-10-16,
15112,15112,Delivered,2025-03-25,
15113,15113,Shipped,2024-09-14,
15114,15114,Pending,2025-11-30,
15115,15115,Delivered,2025-12-27,
15116,15116,Shipped,2025-11-11,
15117,15117,Delivered,2024-06-10,
15118,15118,Delivered,2024-07-22,
15119,15119,Delivered,2025-09-24,
15120,15120,Delivered,2026-01-13,
15121,15121,Pending,2025-05-04,
15122,15122,Delivered,2025-09-16,
15123,15123,Delivered,2024-07-07,
15124,15124,Delivered,2025-03-23,
15125,15125,Returned,2026-02-07,2025-07-13
15126,15126,Delivered,2024-11-18,
15127,15127,Delivered,2025-07-20,
15128,15128,Returned,2026-01-31,2025-09-30
15129,15129,Shipped,2025-10-02,
15130,15130,Shipped,2025-02-23,
15131,15131,Delivered,2024-09-14,
15132,15132,Delivered,2026-05-05,
15133,15133,Delivered,2024-09-11,
15134,15134,Pending,2024-07-23,
15135,15135,Delivered,2025-12-27,
15136,15136,Shipped,2025-07-19,
15137,15137,Delivered,2024-10-26,
15138,15138,Delivered,2025-09-04,
15139,15139,Delivered,2025-07-09,
